Exclude,real_ad_name,Veículo,Campanha,Segmentação,Oferta,Criativo,Formato,Investimento,Impressões,Cliques,Sessões Engajadas,Pedidos,CPM,CPC,CPSess,CPorder,TxClickCTRImp,TxSessionImp,txPedidosImp,TxSessionClick,txPedidosClick,source_row_id,match_score,dimension,filename,file_path
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-whatsapp_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-whatsapp,estatico,"R$4,185.42",139134,2644,1056,6,R$0.03,R$1.58,R$3.96,R$697.57,1.90%,0.76%,0.00%,39.94%,0.23%,26,0.5,1080x1920,02_CHIP GRÁTIS.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1920/02_CHIP GRÁTIS.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-whatsapp_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-whatsapp,estatico,"R$4,185.42",139134,2644,1056,6,R$0.03,R$1.58,R$3.96,R$697.57,1.90%,0.76%,0.00%,39.94%,0.23%,26,0.5,1080x1920,08_GB E PREÇO HUMANIZADO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1920/08_GB E PREÇO HUMANIZADO.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-whatsapp_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-whatsapp,estatico,"R$4,185.42",139134,2644,1056,6,R$0.03,R$1.58,R$3.96,R$697.57,1.90%,0.76%,0.00%,39.94%,0.23%,26,0.5,1080x1920,05_CUSTO BENEFÍCIO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1920/05_CUSTO BENEFÍCIO.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-whatsapp_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-whatsapp,estatico,"R$4,185.42",139134,2644,1056,6,R$0.03,R$1.58,R$3.96,R$697.57,1.90%,0.76%,0.00%,39.94%,0.23%,26,0.5,1080x1920,06_CONTA SEM SURPRESAS.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1920/06_CONTA SEM SURPRESAS.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-whatsapp_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-whatsapp,estatico,"R$4,185.42",139134,2644,1056,6,R$0.03,R$1.58,R$3.96,R$697.57,1.90%,0.76%,0.00%,39.94%,0.23%,26,0.5,1080x1920,03_LÍDER EM 5G.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1920/03_LÍDER EM 5G.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-whatsapp_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-whatsapp,estatico,"R$4,185.42",139134,2644,1056,6,R$0.03,R$1.58,R$3.96,R$697.57,1.90%,0.76%,0.00%,39.94%,0.23%,26,0.5,1080x1920,01_GB E PREÇO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1920/01_GB E PREÇO.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_custo-beneficio_27gb-38m_estatico,facebook,esim,gross,27gb-38m,custo-beneficio,estatico,"R$66,284.63",6590330,34434,11389,174,R$0.01,R$1.92,R$5.82,R$380.95,0.52%,0.17%,0.00%,33.07%,0.51%,27,0.6,1920x1080,04_CUSTO BENEFÍCIO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/1920x1080/04_CUSTO BENEFÍCIO.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_custo-beneficio_27gb-38m_estatico,facebook,esim,gross,27gb-38m,custo-beneficio,estatico,"R$66,284.63",6590330,34434,11389,174,R$0.01,R$1.92,R$5.82,R$380.95,0.52%,0.17%,0.00%,33.07%,0.51%,27,0.6,1920x1080,05_CUSTO BENEFÍCIO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1920x1080/05_CUSTO BENEFÍCIO.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_custo-beneficio_27gb-38m_estatico,facebook,esim,gross,27gb-38m,custo-beneficio,estatico,"R$66,284.63",6590330,34434,11389,174,R$0.01,R$1.92,R$5.82,R$380.95,0.52%,0.17%,0.00%,33.07%,0.51%,27,0.6,1080x1080,05_CUSTO BENEFÍCIO.jpg,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1080/05_CUSTO BENEFÍCIO.jpg"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_custo-beneficio_27gb-38m_estatico,facebook,esim,gross,27gb-38m,custo-beneficio,estatico,"R$66,284.63",6590330,34434,11389,174,R$0.01,R$1.92,R$5.82,R$380.95,0.52%,0.17%,0.00%,33.07%,0.51%,27,0.6,1080x1920,05_CUSTO BENEFÍCIO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1920/05_CUSTO BENEFÍCIO.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_custo-beneficio_27gb-38m_estatico,facebook,esim,gross,27gb-38m,custo-beneficio,estatico,"R$66,284.63",6590330,34434,11389,174,R$0.01,R$1.92,R$5.82,R$380.95,0.52%,0.17%,0.00%,33.07%,0.51%,27,0.6,1080x1080,04_CUSTO BENEFÍCIO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/1080x1080/04_CUSTO BENEFÍCIO.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_custo-beneficio_27gb-38m_estatico,facebook,esim,gross,27gb-38m,custo-beneficio,estatico,"R$66,284.63",6590330,34434,11389,174,R$0.01,R$1.92,R$5.82,R$380.95,0.52%,0.17%,0.00%,33.07%,0.51%,27,0.6,1080x1920,04_CUSTO BENEFÍCIO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/1080x1920/04_CUSTO BENEFÍCIO.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_esim-ativo_27gb-38m_estatico,facebook,esim,gross,27gb-38m,esim-ativo,estatico,"R$257,551.04",33466242,120624,35021,927,R$0.01,R$2.14,R$7.35,R$277.83,0.36%,0.10%,0.00%,29.03%,0.77%,28,0.0,,,
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.583,1080x1080,TIM_CONTROLE_ABRIL_27GB_FACEBOOK_CATÁLOGO_1080X1080_v2.png,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/CATÁLOGO/TIM_CONTROLE_ABRIL_27GB_FACEBOOK_CATÁLOGO_1080X1080_v2.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,,KV HERO VERT.jpg,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/KV HERO/KV HERO VERT.jpg"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,,KV HERO QUAD.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/KV HERO/KV HERO QUAD.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,,KV HERO.jpg,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/KV HERO/KV HERO.jpg"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1920x1080,03_CONTA SEM SURPRESAS.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/1920x1080/03_CONTA SEM SURPRESAS.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1920x1080,02_CHIP GRÁTIS.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/1920x1080/02_CHIP GRÁTIS.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1920x1080,05_WHATSAPP INCLUÍDO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/1920x1080/05_WHATSAPP INCLUÍDO.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1920x1080,06_LÍDER EM 5G.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/1920x1080/06_LÍDER EM 5G.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1920x1080,01_GB E PREÇO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/1920x1080/01_GB E PREÇO.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1920x1080,04_CUSTO BENEFÍCIO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/1920x1080/04_CUSTO BENEFÍCIO.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1920x1080,04_WHATSAPP INCLUÍDO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1920x1080/04_WHATSAPP INCLUÍDO.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1920x1080,07_GB E PREÇO 2.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1920x1080/07_GB E PREÇO 2.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1920x1080,02_CHIP GRÁTIS.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1920x1080/02_CHIP GRÁTIS.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1920x1080,08_GB E PREÇO HUMANIZADO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1920x1080/08_GB E PREÇO HUMANIZADO.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1920x1080,05_CUSTO BENEFÍCIO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1920x1080/05_CUSTO BENEFÍCIO.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1920x1080,06_CONTA SEM SURPRESAS.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1920x1080/06_CONTA SEM SURPRESAS.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1920x1080,03_LÍDER EM 5G.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1920x1080/03_LÍDER EM 5G.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1920x1080,01_GB E PREÇO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1920x1080/01_GB E PREÇO.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1080x1080,04_WHATSAPP INCLUÍDO.jpg,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1080/04_WHATSAPP INCLUÍDO.jpg"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1080x1080,07_GB E PREÇO 2.jpg,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1080/07_GB E PREÇO 2.jpg"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1080x1080,02_CHIP GRÁTIS.jpg,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1080/02_CHIP GRÁTIS.jpg"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1080x1080,08_GB E PREÇO HUMANIZADO.jpg,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1080/08_GB E PREÇO HUMANIZADO.jpg"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1080x1080,06_CONTA SEM SURPRESAS.jpg,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1080/06_CONTA SEM SURPRESAS.jpg"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1080x1080,05_CUSTO BENEFÍCIO.jpg,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1080/05_CUSTO BENEFÍCIO.jpg"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1080x1080,03_LÍDER EM 5G.jpg,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1080/03_LÍDER EM 5G.jpg"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1080x1080,01_GB E PREÇO.jpg,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1080/01_GB E PREÇO.jpg"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1080x1920,04_WHATSAPP INCLUÍDO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1920/04_WHATSAPP INCLUÍDO.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1080x1920,07_GB E PREÇO 2.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1920/07_GB E PREÇO 2.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1080x1920,02_CHIP GRÁTIS.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1920/02_CHIP GRÁTIS.png"
False,tim-con_perene_conversao_pedido_socialads_esim_cpm_nacional_facebook_gross_gb-preco-v2_27gb-38m_estatico,facebook,esim,gross,27gb-38m,gb-preco-v2,estatico,"R$50,213.97",4501372,19812,6705,186,R$0.01,R$2.53,R$7.49,R$269.97,0.44%,0.15%,0.00%,33.84%,0.94%,29,0.517,1080x1920,08_GB E PREÇO HUMANIZADO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1920/08_GB E PREÇO HUMANIZADO.png"
