creative_name,creative_id,public_storage_url,video_public_storage_url,impressions,clicks,cost,from_date,last_date,emb_1_mean,emb_2_mean,emb_3_mean,emb_4_mean,emb_5_mean,emb_6_mean,emb_7_mean,emb_8_mean,emb_9_mean,emb_10_mean,emb_1_var,emb_2_var,emb_3_var,emb_4_var,emb_5_var,emb_6_var,emb_7_var,emb_8_var,emb_9_var,emb_10_var
johnny-dia-dos-pais,120234747010500197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120234747010500197_120234747010500197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120234747010500197_120234747010500197_facebook_9.mp4,682,10.0,"R$ 11,99",24/07/2025,31/07/2025,0.1960467091593586,0.19272180329092214,-0.042386403918022016,0.21338634828075034,-0.21681761289717721,0.0019177006295231862,-0.16767891728487172,-0.1590752470933023,-0.10275189615175372,-0.11422566293937261,5.305745132324039e-06,1.2078329840680263e-05,1.5073583503485892e-05,4.819336244427481e-07,2.2783936458836127e-06,6.378092244783067e-06,1.4106700127609037e-05,3.91569371287757e-05,4.1923297749956775e-05,1.1348629595406509e-05
mion-elementos|imperdivel|naked-600mb|contratar-agora,120216676146790409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120216676146790409_120216676146790409_facebook_9.jpeg,,681,1.0,"R$ 11,95",04/12/2024,24/02/2025,0.201311394572258,0.1916421800851822,-0.05187009647488594,0.2128324955701828,-0.21322768926620483,0.00751184718683362,-0.17029112577438354,-0.16010329127311707,-0.10011899471282959,-0.10556734353303909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iza-apontando-portal|oferta|700mb-naked|chame-no-whats,120240946227260409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240946227260409_120240946227260409_facebook_9.jpeg,,680,3.0,"R$ 11,72",15/12/2025,31/12/2025,0.1968383938074112,0.1963481903076172,-0.04961463436484337,0.21171212196350098,-0.21473143994808197,0.0038022035732865334,-0.17398743331432343,-0.15153031051158905,-0.10895755141973495,-0.10856243968009949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
movers,120222006893030409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120222006893030409_120222006893030409_facebook_9.jpeg,,679,8.0,"R$ 11,64",01/04/2025,04/05/2025,0.19117699563503265,0.19114519655704498,-0.03286990150809288,0.21089428663253784,-0.22086495161056519,-0.007466340437531471,-0.16655276715755463,-0.15502940118312836,-0.10721196979284286,-0.12494218349456787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
priceup-98,23858698067570408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23858698067570408_23858698067570408_facebook_9.jpeg,,677,6.0,"R$ 11,62",16/08/2023,16/08/2023,0.1963496059179306,0.19129250943660736,-0.04277081415057182,0.21135194599628448,-0.21699638664722443,-0.00035584959550760686,-0.16899366676807404,-0.1565861999988556,-0.1043822392821312,-0.11527880281209946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iza-apontando-portal|oferta|700mb-choice|chame-no-whats,120236443914730409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120236443914730409_120236443914730409_facebook_9.jpeg,,676,5.0,"R$ 11,53",06/10/2025,03/11/2025,0.1978735327720642,0.19394218921661377,-0.04707030951976776,0.21232832968235016,-0.21545571088790894,0.005185113754123449,-0.17040055990219116,-0.1572314351797104,-0.10302332788705826,-0.10968438535928726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mion-venha|oferta-imperdivel|mes-do-consumidor|contrate,120220816835240409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120220816835240409_120220816835240409_facebook_9.jpeg,,671,2.0,"R$ 11,50",10/03/2025,13/03/2025,0.19142495095729828,0.18931351602077484,-0.031847815960645676,0.20971111953258514,-0.2215360403060913,-0.008721341378986835,-0.16586442291736603,-0.15529753267765045,-0.10583064705133438,-0.1265072077512741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yellowstone|assinatura|paramount|contrate-agora,120217679303960409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217679303960409_120217679303960409_facebook_9.jpeg,,663,7.0,"R$ 11,45",15/01/2025,08/03/2025,0.20281058549880981,0.18815846741199493,-0.05016273260116577,0.21308277547359467,-0.21352119743824005,0.007385849952697754,-0.16707748174667358,-0.16527868807315826,-0.09482453018426895,-0.10699429363012314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
yellowstone|assinatura|paramount|contrate-agora,120217975614500409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217975614500409_120217975614500409_facebook_9.jpeg,,661,3.0,"R$ 11,39",22/01/2025,10/03/2025,0.20281058549880981,0.18815846741199493,-0.05016273260116577,0.21308277547359467,-0.21352119743824005,0.007385849952697754,-0.16707748174667358,-0.16527868807315826,-0.09482453018426895,-0.10699429363012314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libertadores|conteudo|paramount-600mb|contrate-agora,120227575843430409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120227575843430409_120227575843430409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120227575843430409_120227575843430409_facebook_9.mp4,660,2.0,"R$ 11,35",07/05/2025,22/05/2025,0.20229130486647287,0.1924571997589535,-0.0531014122068882,0.21350722048017715,-0.21263391640451218,0.010462759088517891,-0.1700956407520506,-0.16197512149810792,-0.09785410347912046,-0.10328683290216657,4.0851175344030425e-05,1.5374083978365893e-05,9.919775353924707e-05,9.4184643092088e-06,2.0855168174701086e-05,8.367623357434215e-05,1.4438162575596899e-05,8.457166872696535e-05,8.651226689439717e-05,0.00010805729355958486
pracas-cobertura,23857954786540408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23857954786540408_23857954786540408_facebook_9.jpeg,,656,2.0,"R$ 11,28",17/07/2023,25/07/2023,0.19901446998119354,0.18620674312114716,-0.04127923771739006,0.2120293825864792,-0.21707849204540253,0.00041274726390838623,-0.16427190601825714,-0.1648206263780594,-0.09623119235038757,-0.11608397215604782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ampla,120213361561030670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120213361561030670_120213361561030670_facebook_9.jpeg,,653,1.0,"R$ 11,27",17/10/2024,05/11/2024,0.19083474576473236,0.1944078803062439,-0.03649122640490532,0.21163159608840942,-0.21964621543884277,-0.005563897546380758,-0.16926057636737823,-0.15186406672000885,-0.1106596365571022,-0.12134116142988205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deezer-premium,120215565088380379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120215565088380379_120215565088380379_facebook_9.jpeg,,653,15.0,"R$ 11,22",04/02/2025,14/03/2025,0.18754039704799652,0.19535070657730103,-0.03210121765732765,0.2102506011724472,-0.22172582149505615,-0.010272132232785225,-0.1700229048728943,-0.14724119007587433,-0.11525756865739822,-0.12665019929409027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mion-binoculo|imperdivel|naked-600mb|contrate-agora,120216677039870409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120216677039870409_120216677039870409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120216677039870409_120216677039870409_facebook_9.mp4,653,3.0,"R$ 11,19",04/12/2024,07/03/2025,0.20724139081107246,0.19329559670554267,-0.06237818648417791,0.21545058886210125,-0.2086902293894026,0.018478281423449518,-0.17144929071267445,-0.16524812347359127,-0.09422223154041502,-0.09339361803399192,1.0676497526002177e-05,9.54539291486278e-06,3.0748836665412086e-05,1.4137059090519382e-06,5.314111207865983e-06,2.1944234746654825e-05,1.588002885471735e-05,5.118294456795205e-05,5.865125780408263e-05,2.756853518989093e-05
l07-variacoes-bf,120234771709640379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120234771709640379_120234771709640379_facebook_9.jpeg,,642,11.0,"R$ 11,16",04/11/2025,03/12/2025,0.18604826927185059,0.1973762959241867,-0.031362470239400864,0.20962218940258026,-0.22241543233394623,-0.010782133787870407,-0.1717309206724167,-0.14355866611003876,-0.11850720643997192,-0.12748654186725616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iza-torcendo-notebook|oferta|naked-1gb|contrate-agora-e-aproveite,120242057322910409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120242057322910409_120242057322910409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120242057322910409_120242057322910409_facebook_9.mp4,639,4.0,"R$ 11,10",13/01/2026,09/02/2026,0.19526898993386163,0.19331741664144728,-0.04188066903087828,0.21152247256702847,-0.21753002007802327,0.0003598784290564557,-0.16953995062245264,-0.15557036432955001,-0.10525033192502128,-0.1151983411775695,1.6819164969115645e-05,7.067743922698994e-06,5.226493293660892e-05,2.8887394285126983e-06,9.508456641235735e-06,3.947069723171349e-05,9.913540331827067e-06,3.320253183568657e-05,3.701968932946249e-05,5.455959915468307e-05
iza-apontando-esquerda|oferta|mes-do-cliente|contrate-agora-e-aproveite,120235788177670409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120235788177670409_120235788177670409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120235788177670409_120235788177670409_facebook_9.mp4,628,10.0,"R$ 11,01",18/09/2025,23/09/2025,0.20562978181988,0.190114488825202,-0.05627567724635204,0.21388600952923298,-0.2111742158109943,0.013677699743614843,-0.16893951470653215,-0.16632797537992397,-0.09293862525373697,-0.10000630080079038,5.366926328755593e-06,1.458259593042563e-05,2.0064044238035787e-05,2.004964605484503e-06,3.188883443460685e-06,1.5312308283341514e-05,1.7278634033546537e-05,4.630316451812805e-05,4.666417474453923e-05,2.0014861359093892e-05
mion-elementos|imperdivel|naked-1gb|contratar-agora,120217233546760409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217233546760409_120217233546760409_facebook_9.jpeg,,627,1.0,"R$ 10,98",06/01/2025,13/03/2025,0.19919736683368683,0.19702662527561188,-0.05465894937515259,0.21241700649261475,-0.21268261969089508,0.007942878641188145,-0.17515148222446442,-0.1526104211807251,-0.10730079561471939,-0.10341139882802963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
libertadores|conteudo|paramount-1gb|chame-no-whats,120240947844020409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240947844020409_120240947844020409_facebook_9.jpeg,,626,8.0,"R$ 10,90",15/12/2025,18/01/2026,0.1908310502767563,0.19003675878047943,-0.03088792972266674,0.2105516940355301,-0.22158603370189667,-0.008388899266719818,-0.16520772874355316,-0.15622620284557343,-0.10583480447530746,-0.1267959624528885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
facebook,120214610387510197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120214610387510197_120214610387510197_facebook_9.jpeg,,622,7.0,"R$ 10,89",24/07/2024,24/07/2024,0.1947840005159378,0.1890348345041275,-0.03771224245429039,0.21189220249652863,-0.21867181360721588,-0.003348064608871937,-0.16549691557884216,-0.15950743854045868,-0.1024446189403534,-0.1203046441078186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
black-friday-129,120215868436690409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120215868436690409_120215868436690409_facebook_9.jpeg,,621,3.0,"R$ 10,89",01/11/2024,30/11/2024,0.19421011209487915,0.19402529299259186,-0.04220448061823845,0.2114102989435196,-0.21751897037029266,-0.0010926740942522883,-0.17079085111618042,-0.15253590047359467,-0.10867001861333847,-0.11608397215604782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mion-teclando|comecar-o-ano|sazonalidade|contrate,120219490425430409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120219490425430409_120219490425430409_facebook_9.jpeg,,620,2.0,"R$ 10,86",28/02/2025,13/03/2025,0.18615712225437164,0.19503451883792877,-0.028498413041234016,0.20935799181461334,-0.22337470948696136,-0.012053358368575573,-0.16916602849960327,-0.14736175537109375,-0.11484663933515549,-0.12970978021621704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iza-poses|oferta|black-friday-fase-1|contrate-agora,120238324332860409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120238324332860409_120238324332860409_facebook_9.jpeg,,619,7.0,"R$ 10,81",05/11/2025,01/12/2025,0.1877022236585617,0.19732923805713654,-0.03399691358208656,0.21047179400920868,-0.22110454738140106,-0.008363459259271622,-0.17144203186035156,-0.14594444632530212,-0.11645001173019409,-0.12420909851789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kv-custo-beneficio,120240079024430197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120240079024430197_120240079024430197_facebook_9.jpeg,,606,2.0,"R$ 10,79",16/10/2025,17/10/2025,0.19760359823703766,0.1918247938156128,-0.04556451737880707,0.2125232219696045,-0.21571283042430878,0.002830246463418007,-0.16891849040985107,-0.15833160281181335,-0.10249879211187363,-0.11209869384765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
iza-venha|oferta|mes-do-cliente|chame-no-whats,120235246888320409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120235246888320409_120235246888320409_facebook_9.jpeg,,606,8.0,"R$ 10,62",09/09/2025,23/09/2025,0.18910883367061615,0.19611722230911255,-0.03575162962079048,0.2097882181406021,-0.22054652869701385,-0.007924624718725681,-0.17187510430812836,-0.14662660658359528,-0.11515650898218155,-0.1229567602276802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mulher-camisa-listada|qualidade|contrate-facil|contrate-rapido,120222000315470409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120222000315470409_120222000315470409_facebook_9.jpeg,,604,0.0,"R$ 10,59",05/05/2025,07/02/2026,0.18069548904895782,0.19755816459655762,-0.021898740902543068,0.2065386325120926,-0.22675426304340363,-0.020636631175875664,-0.17196626961231232,-0.1369897872209549,-0.12485340982675552,-0.13779804110527039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pessoas-curtindo|ferias-sem-sair-de-casa|ferias|contrate,120220495974260409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120220495974260409_120220495974260409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120220495974260409_120220495974260409_facebook_9.mp4,604,7.0,"R$ 10,59",28/02/2025,10/03/2025,0.20592308342456817,0.1915506899356842,-0.05873371263345083,0.21472893555959066,-0.210066623489062,0.015095164937277635,-0.17007646163304646,-0.1654330939054489,-0.09429021775722504,-0.09761546949545542,1.973359125090705e-06,4.443421748892007e-06,7.805507881881476e-06,5.596162733350557e-07,1.6152702285607585e-06,4.140394750867974e-06,4.561679879074237e-06,1.23986184411784e-05,1.3382168954206484e-05,7.107261938013524e-06
yellowstone|assinatura|paramount|contrate-agora,120217679303930409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217679303930409_120217679303930409_facebook_9.jpeg,,597,3.0,"R$ 10,50",14/01/2025,11/03/2025,0.20281058549880981,0.18815846741199493,-0.05016273260116577,0.21308277547359467,-0.21352119743824005,0.007385849952697754,-0.16707748174667358,-0.16527868807315826,-0.09482453018426895,-0.10699429363012314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all-type|oferta|black-friday-fase-1|contrate-agora,120238455217040409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120238455217040409_120238455217040409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120238455217040409_120238455217040409_facebook_9.mp4,596,6.0,"R$ 10,42",04/11/2025,02/12/2025,0.1960029621918996,0.19001600642999014,-0.03997614507873853,0.2112472375233968,-0.21815294722716014,-0.0011371885712530153,-0.16708669563134512,-0.15868616898854573,-0.10192853262027105,-0.11749516477187474,3.6969613433947127e-06,1.0636094716866121e-06,7.799909675105551e-06,9.921983059118448e-07,1.9076395827689733e-06,6.587397430882662e-06,7.176909033192025e-07,6.895500250225536e-06,5.9781044298487815e-06,7.944112364536418e-06
mion-mostrando|ultrarrapido|contrate-facil|contratar-rapido,120222000315320409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120222000315320409_120222000315320409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120222000315320409_120222000315320409_facebook_9.mp4,596,4.0,"R$ 10,41",26/03/2025,07/05/2025,0.2036402122841941,0.19296213785807292,-0.05598665550351143,0.21435729265213013,-0.21135279337565105,0.013013135243414176,-0.17050796747207642,-0.16302199860413868,-0.09692629906866286,-0.10029254588815902,1.1821177388277132e-05,7.010522769961523e-06,3.61356097892645e-05,1.9622976266159894e-06,6.796417940155348e-06,2.2365773821296808e-05,6.707352053611812e-06,2.348360530879982e-05,2.6899366977301995e-05,3.452294369368264e-05
oferta-119,120212463474840409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120212463474840409_120212463474840409_facebook_9.jpeg,,594,3.0,"R$ 10,31",13/06/2024,14/06/2024,0.1997554749250412,0.19074219465255737,-0.04781702533364296,0.21222154796123505,-0.21493566036224365,0.005107758101075888,-0.16881509125232697,-0.16039146482944489,-0.09967511147260666,-0.10972384363412857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinguim|assinatura|max|contratar-agora,120217652279190409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120217652279190409_120217652279190409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120217652279190409_120217652279190409_facebook_9.mp4,592,3.0,"R$ 10,29",14/01/2025,13/03/2025,0.19367293814818065,0.19489549895127614,-0.041495625674724576,0.2113987942536672,-0.21786383887132008,-0.0013014219808004175,-0.170921457807223,-0.15228176911671956,-0.10889804512262344,-0.11617444256941477,3.6796192205162333e-06,7.709315763337639e-06,4.4299001375891475e-06,3.371944863318612e-07,6.967325035864589e-07,3.5433888477362873e-06,8.69726546002604e-06,2.6889454595150473e-05,2.8135878620266414e-05,3.0676680567292497e-06
meta,23853502816000408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23853502816000408_23853502816000408_facebook_9.jpeg,,591,3.0,"R$ 10,23",16/01/2023,29/03/2023,0.18992336094379425,0.1907566636800766,-0.03042599745094776,0.20966428518295288,-0.2221486121416092,-0.009883129969239235,-0.16655410826206207,-0.15324868261814117,-0.10828400403261185,-0.1278018206357956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oferta-naked,120241009204040409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120241009204040409_120241009204040409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120241009204040409_120241009204040409_facebook_9.mp4,589,3.0,"R$ 10,15",01/01/2026,07/01/2026,0.1955772340297699,0.1936404642959436,-0.04279898584354669,0.21183654200285673,-0.21713704181214175,0.0011873400192901802,-0.16974131048967442,-0.1556967372695605,-0.1051574336985747,-0.11423632487033804,1.022555645102674e-05,7.3534589911830895e-06,3.674375943131421e-05,1.8623314919470728e-06,6.2687398086343525e-06,2.4787065155046307e-05,9.948227967700539e-06,2.6234727559140992e-05,3.006979007549022e-05,3.6160110816540304e-05
smurfs|conteudo|paramount-700mb|chame-no-whats,120242534144130409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242534144130409_120242534144130409_facebook_9.jpeg,,589,10.0,"R$ 10,04",26/01/2026,10/02/2026,0.20245003700256348,0.18640869855880737,-0.04652581736445427,0.21221494674682617,-0.21502633392810822,0.006006548646837473,-0.16500693559646606,-0.16723917424678802,-0.09228550642728806,-0.1102219820022583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
concorrentes,120217068623430409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217068623430409_120217068623430409_facebook_9.jpeg,,585,2.0,"R$ 9,97",20/12/2024,06/01/2025,0.1968277245759964,0.19121022522449493,-0.04354606196284294,0.21144378185272217,-0.2167229801416397,0.0005185198970139027,-0.16888530552387238,-0.157334104180336,-0.10339837521314621,-0.11424688249826431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta,23854718593690408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23854718593690408_23854718593690408_facebook_9.jpeg,,582,4.0,"R$ 9,97",18/04/2023,17/05/2023,0.20190222561359406,0.18400771915912628,-0.0429198183119297,0.21269755065441132,-0.21615487337112427,0.004322932567447424,-0.1622219830751419,-0.17047111690044403,-0.08971566706895828,-0.11371641606092453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pinguim|assinatura|max|contratar-agora,120217651724180409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120217651724180409_120217651724180409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120217651724180409_120217651724180409_facebook_9.mp4,576,2.0,"R$ 9,96",14/01/2025,13/03/2025,0.19367048011885749,0.195412329170439,-0.04226515971952015,0.2119566708803177,-0.21745119359758164,-0.000682264516985419,-0.17116495039727952,-0.15215905010700226,-0.10930096689197752,-0.1154810850818952,9.828679131688018e-06,7.47287925361768e-06,3.218528165198538e-05,1.4139649621667002e-06,5.362168328762044e-06,2.708704635418012e-05,7.958321807128744e-06,2.3043408150217697e-05,2.749580495993302e-05,3.592318216130053e-05
mion-controle-pipoca|filmes-series-games|ferias|contrate,120219491500370409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120219491500370409_120219491500370409_facebook_9.jpeg,,575,7.0,"R$ 9,82",28/02/2025,13/03/2025,0.20807556807994843,0.18525934219360352,-0.05733880028128624,0.2146517038345337,-0.20999760925769806,0.012476183474063873,-0.16604553163051605,-0.171200692653656,-0.08926832675933838,-0.10025738924741745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
controle-premium-1,120217109780190197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120217109780190197_120217109780190197_facebook_9.jpeg,,573,3.0,"R$ 9,48",04/11/2024,05/11/2024,0.19219224154949188,0.19185467064380646,-0.036215730011463165,0.2112734168767929,-0.2196015864610672,-0.005220435094088316,-0.16768865287303925,-0.1543901562690735,-0.10744035243988037,-0.12203097343444824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
all-type|oferta|mes-do-cliente|contrate-agora-e-aproveite,120236047198980409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120236047198980409_120236047198980409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120236047198980409_120236047198980409_facebook_9.mp4,572,5.0,"R$ 9,46",24/09/2025,01/10/2025,0.1998971362908681,0.18969281017780304,-0.046201600382725395,0.2117398331562678,-0.21555217603842416,0.0038587146419255683,-0.16820325950781503,-0.16114907463391623,-0.09860511670509974,-0.1109250103433927,3.6049672550358343e-06,3.7011163918817167e-06,1.2962777142022037e-05,1.7847122795819656e-06,2.7781246643500247e-06,4.564332685924182e-06,5.410336965777022e-06,1.6490839457233228e-05,1.3840413069765331e-05,9.739253053689326e-06
black-friday-empresas-v2,120234832414640379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120234832414640379_120234832414640379_facebook_9.jpeg,,568,9.0,"R$ 9,44",05/11/2025,02/12/2025,0.18909810483455658,0.1967124342918396,-0.03576519340276718,0.2103503942489624,-0.2204657346010208,-0.006453128531575203,-0.17150956392288208,-0.147054061293602,-0.11451873183250427,-0.12243878841400146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
type-tv-ufc|conteudo|700mb-paramount|chame-no-whats,120240947844080409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240947844080409_120240947844080409_facebook_9.jpeg,,564,8.0,"R$ 9,33",15/12/2025,18/12/2025,0.1947677582502365,0.19231654703617096,-0.040289007127285004,0.2103802114725113,-0.2183741331100464,-0.0014157200930640101,-0.16930502653121948,-0.1548817753791809,-0.105170838534832,-0.117338627576828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
movers,120236143768810409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120236143768810409_120236143768810409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120236143768810409_120236143768810409_facebook_9.mp4,563,8.0,"R$ 9,29",01/10/2025,10/12/2025,0.19479438960552214,0.19248430397775437,-0.039941318250364725,0.21205243666966755,-0.2180640094810062,-0.00027762908494979556,-0.167915658487214,-0.157086115082105,-0.10415279567241668,-0.11693303287029266,3.695212975573823e-06,5.4048552941911274e-06,2.054463174550632e-05,2.8198186849870412e-06,4.02841150237161e-06,1.0618892063149383e-05,6.0296350379278846e-06,1.4381949764435586e-05,1.7489690670634178e-05,1.677954315315835e-05
the-last-of-us|conteudo|max-1gb|contrate-agora,120227593886540409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120227593886540409_120227593886540409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120227593886540409_120227593886540409_facebook_9.mp4,562,3.0,"R$ 9,29",07/05/2025,22/05/2025,0.20056767596138847,0.19202743073304493,-0.049690421173969906,0.21270928813351525,-0.21411816775798798,0.007188960901651045,-0.16964932481447856,-0.1606424030330446,-0.09933982623947991,-0.10694290200869243,3.487256955843284e-05,9.55359608432084e-06,0.00010998358403294331,6.534269405662705e-06,2.228035191408474e-05,6.901072021161848e-05,1.2883941379781856e-05,5.530908255280909e-05,5.6075710386489977e-05,0.00010707408955378378
mion-controle-pipoca|filmes-series-games|ferias|contrate,120219491202360409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120219491202360409_120219491202360409_facebook_9.jpeg,,558,1.0,"R$ 9,26",28/02/2025,13/03/2025,0.2009761780500412,0.18514777719974518,-0.043879494071006775,0.21269206702709198,-0.21576915681362152,0.0025842932518571615,-0.16376172006130219,-0.1672752946615219,-0.09386900812387466,-0.11357530206441879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
