creative_name,creative_id,public_storage_url,video_public_storage_url,impressions,clicks,cost,from_date,last_date
flash-sale,23860611360380408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23860611360380408_23860611360380408_facebook_9.jpeg,,96170,157.0,"R$ 1.048,83",25/09/2023,04/10/2023
facebook,120203310191960197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120203310191960197_120203310191960197_facebook_9.jpeg,,96166,457.0,"R$ 1.047,17",16/11/2023,01/12/2023
facebook,120214342541720197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120214342541720197_120214342541720197_facebook_9.jpeg,,95875,331.0,"R$ 1.046,18",11/07/2024,27/07/2024
iza-sorrindo-celular|oferta|500mb-foco-wpp|contrate-agora,120234395489880409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120234395489880409_120234395489880409_facebook_9.jpeg,,95672,1172.0,"R$ 1.044,38",21/08/2025,23/09/2025
1gb-a,120209140962430409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120209140962430409_120209140962430409_facebook_9.jpeg,,95476,232.0,"R$ 1.042,85",18/03/2024,28/03/2024
oferta,23858217586070408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23858217586070408_23858217586070408_facebook_9.jpeg,,95311,71.0,"R$ 1.042,83",30/07/2023,16/08/2023
30gb-64m,120211123707570197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120211123707570197_120211123707570197_facebook_9.jpeg,,95264,429.0,"R$ 1.039,35",03/04/2024,19/04/2024
hero-q4,120215053337950409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120215053337950409_120215053337950409_facebook_9.jpeg,,95119,171.0,"R$ 1.038,28",01/10/2024,07/10/2024
facebook,120203304841520197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120203304841520197_120203304841520197_facebook_9.jpeg,,95036,476.0,"R$ 1.038,13",16/11/2023,01/12/2023
black-friday-empresas,120234771500090379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120234771500090379_120234771500090379_facebook_9.jpeg,,94874,1567.0,"R$ 1.037,77",04/11/2025,03/12/2025
mion-surpreso|esta-na-regiao|disponibilidade|consulte,120221214085640409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120221214085640409_120221214085640409_facebook_9.jpeg,,94729,952.0,"R$ 1.034,97",13/03/2025,09/05/2025
step-1-v2,120228980713440379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120228980713440379_120228980713440379_facebook_9.jpeg,,94320,868.0,"R$ 1.033,71",24/07/2025,01/09/2025
as-abc-18,120213147940480439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1640492266333423_120213147940480439_120213147940480439_facebook_9.jpeg,,94266,2.0,"R$ 1.031,17",04/09/2024,14/10/2024
maes-gb-preco,120228065938790197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120228065938790197_120228065938790197_facebook_9.jpeg,,94143,748.0,"R$ 1.028,13",30/04/2025,19/05/2025
mulher-perna-cruzada|qualidade|disponibilidade|consulte-a-disponibilidade,120221999891070409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120221999891070409_120221999891070409_facebook_9.jpeg,,93675,676.0,"R$ 1.019,84",05/05/2025,10/02/2026
maes-chip-gratis,120226837986260197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120226837986260197_120226837986260197_facebook_9.jpeg,,93537,789.0,"R$ 1.019,57",16/04/2025,06/05/2025
kv-hero,120238599049130197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120238599049130197_120238599049130197_facebook_9.jpeg,,93408,959.0,"R$ 1.019,36",19/09/2025,10/01/2026
bf-whats-v2,120241506338050197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120241506338050197_120241506338050197_facebook_9.jpeg,,93124,684.0,"R$ 1.017,49",04/11/2025,13/11/2025
consulte-disponibilidade,120214615085400409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120214615085400409_120214615085400409_facebook_9.jpeg,,93068,229.0,"R$ 1.015,12",13/09/2024,22/10/2024
conexao-wpp,120229641539120197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120229641539120197_120229641539120197_facebook_9.jpeg,,92814,663.0,"R$ 1.014,68",15/05/2025,17/06/2025
meta,120213866580340409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120213866580340409_120213866580340409_facebook_9.jpeg,,92510,137.0,"R$ 1.014,01",12/08/2024,21/08/2024
kv-ferias,120224324586320197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120224324586320197_120224324586320197_facebook_9.jpeg,,92474,1036.0,"R$ 1.012,38",01/04/2025,05/04/2025
36gb-59m,120214670154920197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120214670154920197_120214670154920197_facebook_9.jpeg,,92284,627.0,"R$ 1.007,16",26/07/2024,09/09/2024
33gb-54m,120214670319200197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120214670319200197_120214670319200197_facebook_9.jpeg,,92220,516.0,"R$ 1.006,79",26/07/2024,04/09/2024
maes-5g,120228072569350197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120228072569350197_120228072569350197_facebook_9.jpeg,,92168,749.0,"R$ 1.003,52",30/04/2025,16/05/2025
whatsapp,120217714115740370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120217714115740370_120217714115740370_facebook_9.jpeg,,92030,879.0,"R$ 1.000,44",30/10/2024,10/01/2025
deezer-premium,120215566128980379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120215566128980379_120215566128980379_facebook_9.jpeg,,91999,556.0,"R$ 1.000,00",04/02/2025,14/03/2025
