creative_name,creative_id,public_storage_url,video_public_storage_url,impressions,clicks,cost,from_date,last_date,parsed_cost,CTR,CPC,CPM,engajamentoneural,engajamentoneural_5sec,engajamentoneural_peak,cognitivedemand,cognitivedemand_5sec,cognitivedemand_peak,focus,focus_5sec,focus_peak,embedding_mean,fluency_index,peak_score
facebook,120204043094400197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120204043094400197_120204043094400197_facebook_9.jpeg,,870083,5994.0,"R$ 6.668,73",02/12/2023,22/01/2024,6668.73,0.6888997946172951,1.1125675675675675,7.664475687951608,68.72749825381301,68.72749825381301,68.72749825381301,50.74155644536742,50.74155644536742,50.74155644536742,25.058742867472162,25.058742867472162,25.058742867472162,,2.7426554722753336,68.72749825381301
ampla,120208742994220670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120208742994220670_120208742994220670_facebook_9.jpeg,,869687,12872.0,"R$ 6.668,47",19/04/2024,13/06/2024,6668.47,1.48007271581615,0.5180601305158484,7.6676666432866085,70.4011852007734,70.4011852007734,70.4011852007734,47.73071692501995,47.73071692501995,47.73071692501995,28.615219992102137,28.615219992102137,28.615219992102137,,2.460270625918804,70.4011852007734
facebook,23857430728080196,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_23857430728080196_23857430728080196_facebook_9.jpeg,,869628,5282.0,"R$ 6.664,47",03/07/2023,23/09/2023,6664.47,0.6073861467202067,1.2617322983718289,7.6635871890049545,82.66971212846748,82.66971212846748,82.66971212846748,78.56619488695455,78.56619488695455,78.56619488695455,8.02508931499295,8.02508931499295,8.02508931499295,,10.30140711007652,82.66971212846748
meta,120214207289430197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120214207289430197_120214207289430197_facebook_9.jpeg,,867642,2314.0,"R$ 6.635,12",04/07/2024,25/07/2024,6635.12,0.26669986008054014,2.867381158167675,7.6473015368089605,73.09334304699628,73.09334304699628,73.09334304699628,42.770189221530316,42.770189221530316,42.770189221530316,58.84423228770556,58.84423228770556,58.84423228770556,,1.2421496586041418,73.09334304699628
modem,120223102062660409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120223102062660409_120223102062660409_facebook_9.jpeg,,866888,7774.0,"R$ 6.599,66",02/04/2025,08/05/2025,6599.66,0.8967709784885706,0.8489400565989195,7.613048052343555,72.8177041503495,72.8177041503495,72.8177041503495,85.5518481111534,85.5518481111534,85.5518481111534,68.57078565957809,68.57078565957809,68.57078565957809,,1.0619348086786604,72.8177041503495
movers,120229073429580409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120229073429580409_120229073429580409_facebook_9.jpeg,,863898,668.0,"R$ 6.598,86",27/05/2025,02/07/2025,6598.86,0.07732394333590309,9.878532934131735,7.638471208406547,81.77845146571589,81.77845146571589,81.77845146571589,89.72148166036031,89.72148166036031,89.72148166036031,7.844624143057799,7.844624143057799,7.844624143057799,,10.424776251146051,81.77845146571589
kv-hero,120243699570010197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120243699570010197_120243699570010197_facebook_9.jpeg,,861975,7626.0,"R$ 6.591,19",03/12/2025,09/01/2026,6591.19,0.8847124336552684,0.864305009179124,7.646613880913018,56.10033709966127,56.10033709966127,56.10033709966127,59.56340231688648,59.56340231688648,59.56340231688648,18.929638819698337,18.929638819698337,18.929638819698337,,2.9636242737649487,56.10033709966127
oferta-119,120212594114510409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120212594114510409_120212594114510409_facebook_9.jpeg,,861695,6285.0,"R$ 6.584,32",14/06/2024,15/09/2024,6584.32,0.7293764034838313,1.0476245027844073,7.64112592042428,80.47867830128375,80.47867830128375,80.47867830128375,91.58304080391663,91.58304080391663,91.58304080391663,8.384332494696922,8.384332494696922,8.384332494696922,,9.598698328362621,80.47867830128375
meta,23855717241410408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855717241410408_23855717241410408_facebook_9.jpeg,,859819,1190.0,"R$ 6.575,30",02/06/2023,31/07/2023,6575.3,0.13840122165246407,5.52546218487395,7.647307165810479,76.39503388657434,76.39503388657434,76.39503388657434,90.80958700807135,90.80958700807135,90.80958700807135,22.33813322317405,22.33813322317405,22.33813322317405,,3.4199381444874057,76.39503388657434
libertadores-paramount,120212843396040409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120212843396040409_120212843396040409_facebook_9.jpeg,,859469,1504.0,"R$ 6.573,29",01/07/2024,21/07/2024,6573.29,0.17499176817313947,4.370538563829787,7.64808271153468,74.1154849236619,74.1154849236619,74.1154849236619,92.20150308059935,92.20150308059935,92.20150308059935,10.863467028554608,10.863467028554608,10.863467028554608,,6.822452236367032,74.1154849236619
300-200,120207337650640409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120207337650640409_120207337650640409_facebook_9.jpeg,,858691,1293.0,"R$ 6.570,89",07/02/2024,11/03/2024,6570.89,0.15057803097971215,5.0818948182521275,7.652217153784075,86.25709015139459,86.25709015139459,86.25709015139459,82.0069451036047,82.0069451036047,82.0069451036047,15.948332786705466,15.948332786705466,15.948332786705466,,5.408533374930483,86.25709015139459
black-friday-99,120216162526490409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120216162526490409_120216162526490409_facebook_9.jpeg,,858513,4066.0,"R$ 6.565,31",18/11/2024,07/12/2024,6565.31,0.47360960171831995,1.6146851942941467,7.6473041177011885,79.6613695610919,79.6613695610919,79.6613695610919,94.13830299836955,94.13830299836955,94.13830299836955,7.94292884357064,7.94292884357064,7.94292884357064,,10.029218582963054,79.6613695610919
maes-gb-preco,120226955440560197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120226955440560197_120226955440560197_facebook_9.jpeg,,858175,5481.0,"R$ 6.553,10",16/04/2025,01/05/2025,6553.1,0.6386809217234247,1.1956029921547164,7.636088210446587,86.42779969617875,86.42779969617875,86.42779969617875,84.82943387857414,84.82943387857414,84.82943387857414,18.100143962807415,18.100143962807415,18.100143962807415,,4.774978578831889,86.42779969617875
kv-5g,120236622408750197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120236622408750197_120236622408750197_facebook_9.jpeg,,858074,5443.0,"R$ 6.539,18",20/08/2025,19/09/2025,6539.18,0.6343275754771732,1.201392614367077,7.620764642676506,77.66383846973339,77.66383846973339,77.66383846973339,71.62652522736201,71.62652522736201,71.62652522736201,46.775377922508575,46.775377922508575,46.775377922508575,,1.660357263139527,77.66383846973339
black-friday,120215864018180409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120215864018180409_120215864018180409_facebook_9.jpeg,,858055,7863.0,"R$ 6.538,46",01/11/2024,24/11/2024,6538.46,0.9163748244576396,0.8315477553096783,7.6200942830005065,52.16097364639186,52.16097364639186,52.16097364639186,44.34838769072914,44.34838769072914,44.34838769072914,34.622368919578896,34.622368919578896,34.622368919578896,,1.506568593487978,52.16097364639186
conteudo,120222006892990409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120222006892990409_120222006892990409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120222006892990409_120222006892990409_facebook_9.mp4,855610,513.0,"R$ 6.536,82",01/04/2025,05/05/2025,6536.82,0.0599572235013616,12.74233918128655,7.639952782225547,71.88271957094453,82.07972731781553,90.5565646437337,57.79497914204426,58.76703065780778,71.58413761106785,44.10607527223999,54.28834909030638,81.8543104544622,-0.019872559538240846,1.6297691219918389,90.5565646437337
oferta,120216390666190370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120216390666190370_120216390666190370_facebook_9.jpeg,,855053,4496.0,"R$ 6.536,81",04/09/2024,11/11/2024,6536.81,0.525815358814015,1.4539168149466193,7.644917917368865,72.43960859428351,72.43960859428351,72.43960859428351,81.24166804719225,81.24166804719225,81.24166804719225,8.319586493053045,8.319586493053045,8.319586493053045,,8.707116472047193,72.43960859428351
oferta,120228478925660370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120228478925660370_120228478925660370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120228478925660370_120228478925660370_facebook_9.mp4,853682,3852.0,"R$ 6.533,66",01/05/2025,31/05/2025,6533.66,0.4512218835585147,1.6961734164070612,7.653505637930751,65.33808390918631,61.41516653255216,72.29384677871093,48.294528588470904,46.495212334608894,60.929462662960795,41.886475674904325,27.133011614480544,69.71906662747641,-0.021353916648367884,1.5598849713759202,72.29384677871093
pre-pago,120241535948510370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120241535948510370_120241535948510370_facebook_9.jpeg,,852116,909.0,"R$ 6.524,73",16/10/2025,31/10/2025,6524.73,0.10667561693478353,7.177920792079208,7.657091288040595,74.53578891525929,74.53578891525929,74.53578891525929,89.3153587458482,89.3153587458482,89.3153587458482,8.364057265170066,8.364057265170066,8.364057265170066,,8.911439335266644,74.53578891525929
oferta-119,120212442710540409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120212442710540409_120212442710540409_facebook_9.jpeg,,849430,3467.0,"R$ 6.524,73",13/06/2024,18/09/2024,6524.73,0.4081560575915614,1.8819526968560714,7.681303933225809,59.96645729618872,59.96645729618872,59.96645729618872,86.2610823715736,86.2610823715736,86.2610823715736,9.774161166189543,9.774161166189543,9.774161166189543,,6.135202425720451,59.96645729618872
facebook,120213572637140197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120213572637140197_120213572637140197_facebook_9.jpeg,,848700,2143.0,"R$ 6.523,72",04/06/2024,24/07/2024,6523.72,0.2525038293861199,3.0441997200186655,7.686720867208672,80.15208450126556,80.15208450126556,80.15208450126556,67.56090927925726,67.56090927925726,67.56090927925726,7.924640224209467,7.924640224209467,7.924640224209467,,10.114286861427988,80.15208450126556
oferta,120224350948740370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120224350948740370_120224350948740370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120224350948740370_120224350948740370_facebook_9.mp4,846750,4264.0,"R$ 6.523,72",01/04/2025,30/04/2025,6523.72,0.5035724830233245,1.529953095684803,7.704422793032182,65.33808390918631,61.41516653255216,72.29384677871093,48.294528588470904,46.495212334608894,60.929462662960795,41.886475674904325,27.133011614480544,69.71906662747641,-0.021353916648367884,1.5598849713759202,72.29384677871093
whatsapp-novo-2,120222356470860370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120222356470860370_120222356470860370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120222356470860370_120222356470860370_facebook_9.mp4,846748,7670.0,"R$ 6.512,02",01/03/2025,31/03/2025,6512.02,0.9058184961759579,0.8490247718383312,7.69062342042733,69.1034115938243,71.03744295055954,79.00584618895701,53.31129028573646,47.27956975511404,69.94823495634641,34.776862011289175,34.26109994237994,59.44836893332309,-0.02109751204106336,1.9870513783386246,79.00584618895701
kv-chip-gratis-v2,120238596746360197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120238596746360197_120238596746360197_facebook_9.jpeg,,845206,4934.0,"R$ 6.509,58",19/09/2025,31/10/2025,6509.58,0.5837630116208357,1.3193311714633158,7.701767379786703,71.90711830178036,71.90711830178036,71.90711830178036,75.30152788542267,75.30152788542267,75.30152788542267,8.100715692996596,8.100715692996596,8.100715692996596,,8.876637698067473,71.90711830178036
flash-sale,120225025804580197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120225025804580197_120225025804580197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120225025804580197_120225025804580197_facebook_9.mp4,843707,14084.0,"R$ 6.500,78",03/04/2025,14/04/2025,6500.78,1.6692998872831446,0.4615719965918773,7.705020818838768,76.45876840072211,77.82372454914622,85.64733969044002,57.08050640539189,58.549594710263115,71.31025292622178,17.418995331876886,14.558231409441003,41.3968001409289,-0.019448481289879662,4.389390257244171,85.64733969044002
nandamelo-v3,120220349524200197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120220349524200197_120220349524200197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120220349524200197_120220349524200197_facebook_9.mp4,842197,12636.0,"R$ 6.491,00",11/02/2025,17/04/2025,6491.0,1.5003615543631716,0.5136910414688193,7.70722289440594,57.01610888630754,64.3645923885666,71.7887604081141,54.31301973536617,74.49972615656452,90.63673760653302,45.69614676410269,29.993739977953112,89.32921231048176,-0.020355186426942125,1.247722465105032,71.7887604081141
kv-suspense,120221709646440197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120221709646440197_120221709646440197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120221709646440197_120221709646440197_facebook_9.mp4,839247,8689.0,"R$ 6.485,87",01/03/2025,16/03/2025,6485.87,1.0353328638648693,0.7464460812521578,7.728201590235056,46.22030089047591,49.33818170430236,63.21345335659997,36.42832617551835,34.89863231199101,58.10877788434375,19.460419375768886,24.67655022725967,54.2740231884951,-0.02040782232813255,2.3750927458442677,63.21345335659997
conteudo,120228173220550409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120228173220550409_120228173220550409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120228173220550409_120228173220550409_facebook_9.mp4,838791,498.0,"R$ 6.478,38",16/05/2025,01/07/2025,6478.38,0.059371166357292816,13.008795180722892,7.7234734278264785,76.60616938033749,78.42484711560743,86.12793239160021,64.45139069386674,62.53257551264767,72.24154103844805,34.44577337279564,41.88265649193651,65.18823275276819,-0.020075930505926307,2.223964274259524,86.12793239160021
conteudo,120222006892350409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120222006892350409_120222006892350409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120222006892350409_120222006892350409_facebook_9.mp4,837079,10343.0,"R$ 6.473,23",01/04/2025,05/05/2025,6473.23,1.2356061972645354,0.6258561345837764,7.733117184877412,73.96561641243878,82.61303331304455,90.50151019811354,50.26236132682227,50.44209531619465,70.81574105517251,28.29762513832176,31.67371741004363,58.90996010964414,-0.020026089722745156,2.6138453686797773,90.50151019811354
libertadores|conteudo|paramount-1gb|contrate-agora,120227584360750409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120227584360750409_120227584360750409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120227584360750409_120227584360750409_facebook_9.mp4,836807,16401.0,"R$ 6.452,96",07/05/2025,03/11/2025,6452.96,1.9599501438204987,0.39344917992805317,7.71140776786045,68.4861170874019,66.07634329222194,74.81444662501883,51.8307378551505,54.95805179253172,89.0914599936586,16.84907457021772,22.776904660100293,47.50461889090372,-0.018853211158744266,4.064681226377701,74.81444662501883
kv-gb-preco,120240573995650197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120240573995650197_120240573995650197_facebook_9.jpeg,,836158,1793.0,"R$ 6.441,05",20/10/2025,10/11/2025,6441.05,0.2144331573697794,3.5923312883435585,7.703149404777566,83.64029796814975,83.64029796814975,83.64029796814975,68.50041298971634,68.50041298971634,68.50041298971634,8.654027682925403,8.654027682925403,8.654027682925403,,9.664898360930136,83.64029796814975
recarga-premiada,120224960484380370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120224960484380370_120224960484380370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120224960484380370_120224960484380370_facebook_9.mp4,835644,14849.0,"R$ 6.440,14",01/04/2025,30/04/2025,6440.14,1.7769528650956627,0.4337086672503199,7.706798588872775,69.75630793716347,73.39989282338051,84.104409392799,69.2635071349827,58.80868908208765,74.69551520357356,22.059234006468895,17.99367027671773,30.54393531637858,-0.02305905157163377,3.162227116168556,84.104409392799
all-type|conteudo|hbo-max-600mb|contrate-agora,120240349561270409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120240349561270409_120240349561270409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120240349561270409_120240349561270409_facebook_9.mp4,835614,6488.0,"R$ 6.419,59",04/12/2025,31/01/2026,6419.59,0.7764350525481861,0.989455918618989,7.6824825816704845,64.34484410187366,64.86696796450747,71.378616737582,45.89312208348908,45.670697527762485,57.9167370339952,15.552213478584417,14.614288801378237,28.89558362900676,-0.0194937955099158,4.137343162790125,71.378616737582
pracas-cobertura,23854308215850408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23854308215850408_23854308215850408_facebook_9.jpeg,,832634,2239.0,"R$ 6.409,18",21/03/2023,12/05/2023,6409.18,0.26890566563460055,2.862518981688254,7.6974757216255885,81.17216918684676,81.17216918684676,81.17216918684676,86.54819719608366,86.54819719608366,86.54819719608366,10.547816875299198,10.547816875299198,10.547816875299198,,7.695636940468237,81.17216918684676
demografico-e-interesses,120214043430530750,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5465078893513624_120214043430530750_120214043430530750_facebook_9.jpeg,,832157,319.0,"R$ 6.409,07",30/09/2024,02/10/2024,6409.07,0.03833411243311058,20.091128526645768,7.7017557984851415,49.79203779755679,49.79203779755679,49.79203779755679,28.997425051845067,28.997425051845067,28.997425051845067,14.28642148712489,14.28642148712489,14.28642148712489,,3.4852701106732726,49.79203779755679
whatsapp,120224350948750370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120224350948750370_120224350948750370_facebook_9.jpeg,,829813,3559.0,"R$ 6.403,77",01/04/2025,30/04/2025,6403.77,0.4288918105645489,1.799317223939309,7.717124219553081,75.81962836592835,75.81962836592835,75.81962836592835,83.96032311468785,83.96032311468785,83.96032311468785,14.913698644803187,14.913698644803187,14.913698644803187,,5.083891673803426,75.81962836592835
facebook,120205303700150197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120205303700150197_120205303700150197_facebook_9.jpeg,,829490,2401.0,"R$ 6.390,06",15/12/2023,20/02/2024,6390.06,0.28945496630459683,2.661416076634736,7.703601007848196,72.90717463676607,72.90717463676607,72.90717463676607,79.26651355963222,79.26651355963222,79.26651355963222,7.941385859780592,7.941385859780592,7.941385859780592,,9.180661401432065,72.90717463676607
,120208398355000348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120208398355000348_120208398355000348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120208398355000348_120208398355000348_facebook_9.mp4,827148,3.0,"R$ 6.367,34",01/02/2024,02/02/2024,6367.34,0.0003626920454380595,2122.4466666666667,7.697945228665245,43.76524567337091,58.42494957846479,67.2981875114816,71.27071485675832,63.569384860794756,99.65222781490338,20.097804331498473,15.835306270860508,47.884181836645055,-0.015389429870434105,2.177613283097767,67.2981875114816
1gb-a,120209141108920409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120209141108920409_120209141108920409_facebook_9.jpeg,,827002,2784.0,"R$ 6.357,08",18/03/2024,02/04/2024,6357.08,0.3366376381193758,2.283433908045977,7.686897976062936,85.53436097213863,85.53436097213863,85.53436097213863,81.7595315679643,81.7595315679643,81.7595315679643,22.932572918563356,22.932572918563356,22.932572918563356,,3.7298196445676908,85.53436097213863
ampla,120204013055620670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120204013055620670_120204013055620670_facebook_9.jpeg,,824364,5242.0,"R$ 6.329,34",19/12/2023,12/02/2024,6329.34,0.6358841482646016,1.2074284624189242,7.677846194156951,75.68648557832566,75.68648557832566,75.68648557832566,73.9407402805998,73.9407402805998,73.9407402805998,11.508932505100521,11.508932505100521,11.508932505100521,,6.576325436332429,75.68648557832566
globoplay-700mb,120242706520790409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120242706520790409_120242706520790409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120242706520790409_120242706520790409_facebook_9.mp4,823724,352.0,"R$ 6.322,08",01/02/2026,04/02/2026,6322.08,0.04273276000213664,17.960454545454546,7.674997936201931,76.0810904750257,78.20502290532971,85.48758367436473,81.74868647351686,85.76836519598226,94.6642460326558,11.02453382610427,10.730655729246038,19.354672302638036,-0.020923011220050587,6.901070981784127,85.48758367436473
kv-gb-preco,120245593150120197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120245593150120197_120245593150120197_facebook_9.jpeg,,821739,9473.0,"R$ 6.308,14",10/01/2026,10/02/2026,6308.14,1.15279912478293,0.6659073155283437,7.676573705276249,70.29582236916752,70.29582236916752,70.29582236916752,62.18724184706292,62.18724184706292,62.18724184706292,12.615536205535927,12.615536205535927,12.615536205535927,,5.572162865207461,70.29582236916752
,120214220622440348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120214220622440348_120214220622440348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120214220622440348_120214220622440348_facebook_9.mp4,821707,1159.0,"R$ 6.301,60",01/06/2024,05/06/2024,6301.6,0.14104784308762125,5.437100949094047,7.668913615193738,38.606053915208214,58.713600551752165,68.12441526311764,57.445128450492604,64.67592647789583,86.5796964969898,21.971011398828075,20.78142840760517,57.04190470493499,-0.0201166367315719,1.757135946744238,68.12441526311764
iza-joia|oferta|flash-sale-recarga-whatsapp|recarregue-agora,120237420689670370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120237420689670370_120237420689670370_facebook_9.jpeg,,820248,4466.0,"R$ 6.299,70",07/08/2025,22/08/2025,6299.7,0.5444694775238709,1.4105911330049261,7.680238171869971,72.60878114229199,72.60878114229199,72.60878114229199,73.07792410478375,73.07792410478375,73.07792410478375,7.840918613610803,7.840918613610803,7.840918613610803,,9.260239102119067,72.60878114229199
meta,23855717172860408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855717172860408_23855717172860408_facebook_9.jpeg,,819111,1258.0,"R$ 6.291,05",02/06/2023,02/08/2023,6291.05,0.15358113857584624,5.0008346581876,7.680338806340044,76.39503388657434,76.39503388657434,76.39503388657434,90.80958700807135,90.80958700807135,90.80958700807135,22.33813322317405,22.33813322317405,22.33813322317405,,3.4199381444874057,76.39503388657434
kv-hero,120232012852070197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120232012852070197_120232012852070197_facebook_9.jpeg,,818758,5118.0,"R$ 6.286,08",18/06/2025,21/08/2025,6286.08,0.625093128861031,1.228229777256741,7.677579944257033,71.37644302783448,71.37644302783448,71.37644302783448,53.518966710812066,53.518966710812066,53.518966710812066,9.562362294868777,9.562362294868777,9.562362294868777,,7.464310682532446,71.37644302783448
1gb-a,120208632618380409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120208632618380409_120208632618380409_facebook_9.jpeg,,817927,2315.0,"R$ 6.282,91",05/03/2024,01/04/2024,6282.91,0.2830325933732472,2.714,7.6815045841499305,85.53436097213863,85.53436097213863,85.53436097213863,81.7595315679643,81.7595315679643,81.7595315679643,22.932572918563356,22.932572918563356,22.932572918563356,,3.7298196445676908,85.53436097213863
podcast-corte2-techtimep4,120237740545990348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120237740545990348_120237740545990348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120237740545990348_120237740545990348_facebook_9.mp4,817296,2295.0,"R$ 6.268,81",22/08/2025,28/08/2025,6268.81,0.2808040171492336,2.7315076252723314,7.670183140502339,63.48053081810497,82.22843474980925,90.88599142107367,72.82948340664984,66.65310507487114,85.83018320613546,28.4619186691476,35.03635148582147,63.22624798006656,-0.020750712722925457,2.230367234058509,90.88599142107367
kv-5g-v2,120236624228700197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120236624228700197_120236624228700197_facebook_9.jpeg,,817182,5456.0,"R$ 6.265,06",20/08/2025,20/09/2025,6265.06,0.6676603253620368,1.1482881231671556,7.666664219231457,77.66383846973339,77.66383846973339,77.66383846973339,71.62652522736201,71.62652522736201,71.62652522736201,46.775377922508575,46.775377922508575,46.775377922508575,,1.660357263139527,77.66383846973339
maes-kv-hero,120226960508990197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120226960508990197_120226960508990197_facebook_9.jpeg,,815607,5424.0,"R$ 6.263,08",16/04/2025,01/05/2025,6263.08,0.6650261706925027,1.154697640117994,7.679041499153391,79.2438630054444,79.2438630054444,79.2438630054444,72.70929756044792,72.70929756044792,72.70929756044792,8.40874886337204,8.40874886337204,8.40874886337204,,9.423977846529045,79.2438630054444
oferta,120239795824560370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120239795824560370_120239795824560370_facebook_9.jpeg,,814952,868.0,"R$ 6.248,99",18/09/2025,30/09/2025,6248.99,0.10650934042741168,7.1992972350230415,7.667924000431927,78.51556162238047,78.51556162238047,78.51556162238047,89.7693797213933,89.7693797213933,89.7693797213933,8.084590346756393,8.084590346756393,8.084590346756393,,9.711755111238455,78.51556162238047
hero,120222006893350409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120222006893350409_120222006893350409_facebook_9.jpeg,,813943,525.0,"R$ 6.239,28",01/04/2025,05/05/2025,6239.28,0.06450083113928126,11.884342857142856,7.665499918298947,90.56759494285144,90.56759494285144,90.56759494285144,88.4843380361055,88.4843380361055,88.4843380361055,18.307115660885188,18.307115660885188,18.307115660885188,,4.947125293819895,90.56759494285144
kv-hero,120232993956730197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120232993956730197_120232993956730197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120232993956730197_120232993956730197_facebook_9.mp4,813461,19136.0,"R$ 6.212,55",01/07/2025,15/07/2025,6212.55,2.352417632805998,0.324652487458194,7.637182360309837,72.70049603716235,72.11662349874328,82.79038727881259,59.419348625133274,56.663065554394805,77.72278987211662,13.939778190956748,13.34782590162981,39.52601216913331,-0.017279845356630782,5.215326602852682,82.79038727881259
flash-sale,23860453782290408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23860453782290408_23860453782290408_facebook_9.jpeg,,813439,2963.0,"R$ 6.208,58",25/09/2023,05/02/2024,6208.58,0.3642559552713848,2.0953695578805265,7.632508399523505,72.08886681204885,72.08886681204885,72.08886681204885,85.5153182068393,85.5153182068393,85.5153182068393,7.864080939834284,7.864080939834284,7.864080939834284,,9.166852091627625,72.08886681204885
